id,DC025,DC205,DC206,DC208,DC209,DC210,DC211,DC212,DC213,DC215,DC230a,DC230b,DC232,DC235,DC237,DC237a,DC237f,DC244,DC246,DC270a,DC109,DC201
17218,1,31.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,32.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,31.0,Layak Minum
17219,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,31.0,Layak Minum
17220,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17221,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17222,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17223,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17224,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17225,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17226,1,17.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3,21.0,Layak Minum
17227,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
17228,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17229,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17230,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17231,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17232,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17233,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17234,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17235,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17236,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
17238,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17239,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
17240,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17241,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17242,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17243,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17246,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17249,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17250,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17251,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17252,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17254,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,11.0,Layak Minum
17255,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
17256,1,12.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,5,11.0,Layak Minum
17257,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17259,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
17262,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17263,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17264,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17265,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17267,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
17268,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17269,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17270,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,11.0,Layak Minum
17271,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17272,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17273,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17274,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17277,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17280,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17281,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
17282,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17283,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17284,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17285,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17286,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17290,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17291,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17293,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17295,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5,11.0,Layak Minum
17298,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17299,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
17301,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17302,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5,11.0,Layak Minum
17303,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17304,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17305,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17306,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17307,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17308,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
17309,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17310,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,11.0,Layak Minum
17312,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17313,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17314,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17318,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1,31.0,Tidak Layak Minum
17319,2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Tidak Layak Minum
17320,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,11.0,Tidak Layak Minum
17321,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,11.0,Tidak Layak Minum
17322,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,11.0,Tidak Layak Minum
17323,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
17325,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3,11.0,Layak Minum
17326,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,35.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17329,2,12.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
17330,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Tidak Layak Minum
17331,2,17.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,21.0,Tidak Layak Minum
17334,2,31.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,31.0,Tidak Layak Minum
17335,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,11.0,Tidak Layak Minum
17336,2,31.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,31.0,Tidak Layak Minum
17337,2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1,31.0,Tidak Layak Minum
17339,2,12.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,11.0,Tidak Layak Minum
17341,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,33.0,Tidak Layak Minum
17342,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,33.0,Tidak Layak Minum
17343,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Tidak Layak Minum
17344,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1,21.0,Tidak Layak Minum
17345,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2,11.0,Layak Minum
17346,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Tidak Layak Minum
17349,1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1,33.0,Tidak Layak Minum
17351,1,16.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1,12.0,Tidak Layak Minum
17352,1,16.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,12.0,Tidak Layak Minum
17356,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3,11.0,Tidak Layak Minum
17358,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Tidak Layak Minum
17359,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
17360,1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Tidak Layak Minum
17361,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,33.0,Tidak Layak Minum
17363,1,31.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,33.0,Tidak Layak Minum
17365,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
17366,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
17367,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
17368,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,11.0,Layak Minum
17369,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Layak Minum
17371,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
17372,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
17373,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,11.0,Layak Minum
17375,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
17378,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
17380,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
17381,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17384,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
17386,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,11.0,Layak Minum
17387,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2,11.0,Layak Minum
17388,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
17390,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,11.0,Layak Minum
17394,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,11.0,Layak Minum
17395,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1,11.0,Layak Minum
17396,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2,11.0,Layak Minum
17397,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
17398,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
17399,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3,11.0,Layak Minum
17401,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,11.0,Layak Minum
17403,1,17.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Layak Minum
17410,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,33.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Tidak Layak Minum
17412,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,11.0,Layak Minum
17414,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Tidak Layak Minum
17418,1,12.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17419,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
17420,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
17421,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,32.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
17425,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,11.0,Layak Minum
17426,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17427,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
17428,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
17430,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5,11.0,Layak Minum
17431,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Layak Minum
17433,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
17434,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
17438,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,11.0,Layak Minum
17440,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2,11.0,Tidak Layak Minum
17441,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Tidak Layak Minum
17443,1,12.0,1.0,0.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
17446,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
17447,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Tidak Layak Minum
17448,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
17449,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Tidak Layak Minum
