DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,2.0,2,1,44.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,64.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,32.0,1.0,4,1,47.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2,11.0,47.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,43.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,24.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,72.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,90.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,2.0,4,1,52.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,50.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,32.0,3.0,4,1,48.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5,11.0,100.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,68.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,30.0,1.0
36,1,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,32.0,1.0,4,1,58.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2,31.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,2,2,59.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,55.0,1.0
36,1,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,32.0,1.0,1,2,45.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,12.0,9.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,26.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,70.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,1.0,2,1,37.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,1.0,2,1,36.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,30.0,1.0
36,1,16.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,1.0,4,1,49.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3,12.0,33.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,3.0,4,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,11.0,40.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,33.0,1.0,2,1,49.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,43.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3,11.0,30.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,51.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5,11.0,185.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,33.0,35.0,33.0,1.0,2,2,42.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,25.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,29.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,35.0,1.0,2,1,37.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,30.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,30.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,24.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,61.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,3.0,4,2,56.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,60.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,55.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,200.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,2.0,2,1,46.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,130.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,57.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,70.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,41.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,21.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,2.0,4,1,54.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4,11.0,100.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,54.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4,11.0,100.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,46.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,80.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,33.0,4.0,2,1,42.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,100.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,38.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,11.0,24.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,45.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5,11.0,88.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,35.0,33.0,2.0,4,1,51.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,35.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,1.0,1,2,33.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,21.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,21.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,27.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,26.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,150.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3,11.0,50.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,31.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4,11.0,24.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,2.0,4,1,54.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,21.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,2.0,4,2,49.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,96.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,32.0,1.0,2,1,71.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,11.0,30.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,32.0,3.0,4,1,72.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,77.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,56.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,11.0,72.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,70.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,80.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,44.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,150.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,34.0,33.0,3.0,2,1,43.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,80.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,33.0,1.0,1,2,51.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,70.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,33.0,35.0,33.0,3.0,2,2,48.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,11.0,120.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,33.0,3.0,4,1,53.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,11.0,200.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,29.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,20.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,35.0,1.0,1,2,40.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,50.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,25.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,54.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,4,2,43.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,80.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,4.0,4,1,74.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,96.0,1.0
36,1,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,33.0,3.0,4,2,53.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3,11.0,120.0,1.0
36,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.0,35.0,32.0,1.0,2,1,36.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2,11.0,12.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,34.0,35.0,33.0,2.0,4,1,42.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3,11.0,100.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,3.0,2,1,64.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,200.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,3.0,4,1,64.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,140.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,33.0,35.0,33.0,4.0,4,1,53.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,90.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,34.0,35.0,33.0,4.0,4,2,52.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,300.0,1.0
36,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.0,35.0,33.0,2.0,4,1,60.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,12.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,33.0,3.0,4,1,62.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,280.0,1.0
36,1,17.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,42.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,21.0,15.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,0.0,2,1,35.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,11.0,15.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,18.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,0.0,2,1,35.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,12.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,2,1,31.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,11.0,21.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,3,2,22.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,21.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,32.0,1.0,1,2,38.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,15.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,0.0,2,1,34.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,11.0,16.0,1.0
36,1,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,26.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,24.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,2.0,4,1,47.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,50.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,37.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,1,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,12.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,1.0,4,1,37.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,32.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,2,2,23.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,21.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,2.0,2,2,39.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,11.0,18.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,33.0,35.0,33.0,2.0,5,1,43.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,80.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,2.0,4,1,42.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,11.0,71.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,35.0,32.0,0.0,2,1,29.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,11.0,18.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,2.0,2,1,37.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4,11.0,48.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,2.0,2,1,36.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,11.0,70.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,33.0,2.0,2,1,45.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4,11.0,30.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,33.0,3.0,4,1,41.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5,11.0,100.0,1.0
36,1,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,32.0,1.0,2,1,44.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,12.0,27.0,1.0
36,1,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,32.0,1.0,2,1,56.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,11.0,21.0,1.0
36,1,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,33.0,35.0,32.0,1.0,4,1,41.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2,12.0,30.0,1.0
36,1,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,35.0,32.0,1.0,1,1,38.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,21.0,18.0,1.0
36,1,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,35.0,32.0,0.0,1,1,40.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,11.0,6.0,1.0
