id,DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
18039,32,1,12,1,1,1,1,0,1,1,33,35,34,4,4,1,51,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,0,5,11,80,Layak Minum
18040,32,1,17,1,0,1,0,0,1,0,33,35,33,1,1,1,26,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,3,21,15,Layak Minum
18041,32,1,17,1,0,0,0,0,0,0,33,35,33,1,1,2,20,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,2,21,10,Layak Minum
18042,32,1,12,1,0,1,1,0,0,0,35,35,33,2,4,1,27,2,4,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,0,0,0,2,11,50,Layak Minum
18043,32,1,12,1,0,1,0,0,0,0,33,35,33,2,4,1,41,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,2,11,40,Layak Minum
18044,32,1,12,1,1,0,1,0,1,0,33,35,32,1,1,2,33,2,1,1,1,0,2,1,1,0,0,0,0,1,1,1,0,0,1,2,11,22,Layak Minum
18046,32,1,16,1,1,1,1,1,1,0,33,35,33,2,4,1,59,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,4,12,70,Layak Minum
18048,32,1,12,1,0,1,0,0,0,0,33,35,33,1,1,2,41,95,1,1,1,0,NA,1,1,0,0,0,0,0,NA,NA,0,0,0,2,11,20,Layak Minum
18050,32,1,12,1,0,1,0,0,1,0,33,35,34,1,1,1,22,95,1,1,1,0,1,0,0,0,0,0,0,0,NA,NA,1,0,1,3,11,20,Layak Minum
18051,32,1,12,1,0,1,1,0,1,1,34,35,33,4,4,1,68,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,3,11,72,Layak Minum
18052,32,1,12,1,0,1,0,0,0,0,34,35,33,3,4,1,46,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,11,94,Layak Minum
18055,32,1,12,1,0,1,1,1,0,0,35,35,33,2,3,2,72,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,2,11,30,Layak Minum
18056,32,1,16,1,0,1,1,1,1,0,33,35,32,4,4,2,59,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,2,12,56,Layak Minum
18057,32,1,16,1,0,1,1,1,0,0,33,35,33,3,4,2,34,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,2,12,68,Layak Minum
18058,32,1,12,1,1,1,0,1,1,0,33,35,33,1,2,1,31,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,3,11,35,Layak Minum
18059,32,1,12,0,0,1,0,1,0,0,33,35,33,2,4,1,34,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,4,2,11,20,Layak Minum
18060,32,1,12,1,0,1,0,0,0,0,33,35,32,2,2,2,42,1,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,1,11,42,Layak Minum
18061,32,1,16,1,0,1,1,1,1,0,33,35,33,2,4,2,63,2,2,1,0,0,NA,1,1,0,0,0,0,0,1,0,0,0,4,3,12,40,Layak Minum
18062,32,1,17,1,1,1,1,1,0,0,33,35,33,3,4,1,37,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,3,21,54,Layak Minum
18063,32,1,17,1,0,1,1,0,1,0,33,35,33,2,4,2,20,2,2,0,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,2,21,24,Layak Minum
18064,32,1,12,1,0,1,0,1,1,0,34,35,33,1,4,1,42,2,2,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,1,2,11,16,Layak Minum
18065,32,1,17,1,0,1,1,1,1,0,33,35,33,1,1,2,28,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,3,21,35,Layak Minum
18066,32,1,12,1,0,1,1,1,0,0,33,35,33,3,2,1,46,2,2,0,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,1,3,11,60,Layak Minum
18067,32,1,17,1,0,1,1,1,1,0,33,35,33,3,2,1,28,2,1,0,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,4,2,21,50,Layak Minum
18068,32,1,12,1,1,1,1,0,0,0,33,35,33,2,2,1,28,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,4,11,24,Layak Minum
18069,32,1,12,1,0,1,0,0,0,0,33,35,33,1,1,1,41,95,2,0,1,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,1,1,11,15,Layak Minum
18070,32,1,12,1,0,1,1,0,1,0,33,35,33,3,2,1,46,2,2,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,4,11,40,Layak Minum
18071,32,1,12,1,1,1,1,1,1,0,35,35,33,3,4,1,52,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,144,Layak Minum
18072,32,1,12,1,1,1,1,1,1,0,33,35,33,2,4,1,64,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,4,11,48,Layak Minum
18073,32,1,12,1,0,1,1,1,1,0,33,35,33,1,2,1,40,2,2,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,3,11,42,Layak Minum
18074,32,1,12,1,0,1,1,1,1,0,33,35,33,4,4,1,30,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,4,11,120,Layak Minum
18075,32,1,12,1,0,1,0,1,1,0,33,35,33,2,2,1,52,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,1,3,11,42,Layak Minum
18076,32,1,17,1,0,1,1,0,0,0,33,35,32,1,2,1,29,2,2,0,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,2,21,18,Layak Minum
18077,32,1,12,1,0,1,1,0,0,0,33,35,32,3,1,2,62,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,2,11,48,Layak Minum
18078,32,1,12,1,0,1,1,0,1,0,35,35,32,2,4,2,44,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,1,4,3,11,42,Layak Minum
18079,32,1,12,1,0,1,0,0,0,0,35,35,33,2,4,2,60,2,3,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,0,0,0,1,11,30,Layak Minum
18080,32,1,12,1,0,1,1,1,1,0,33,35,33,4,2,1,35,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,1,3,11,50,Layak Minum
18081,32,1,12,1,0,1,1,1,0,0,33,35,33,5,4,1,64,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,4,4,11,58,Layak Minum
18082,32,1,17,1,0,1,1,0,1,0,33,35,33,4,5,1,43,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,4,2,21,49,Layak Minum
18083,32,1,12,1,0,1,1,1,1,0,33,35,33,4,2,1,61,8,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,1,1,2,11,50,Layak Minum
18084,32,1,12,1,0,1,1,0,1,0,33,35,33,2,4,1,52,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,0,4,11,52,Layak Minum
18085,32,1,12,1,1,1,1,1,1,0,33,35,33,3,2,1,39,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,4,11,40,Layak Minum
18086,32,1,12,1,0,1,1,1,1,0,33,35,33,3,4,1,47,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,5,11,77,Layak Minum
18087,32,1,12,1,0,1,1,1,1,1,33,35,33,3,4,2,64,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,5,11,63,Layak Minum
18088,32,1,12,1,0,1,1,0,1,0,33,35,33,1,4,1,56,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,3,11,27,Layak Minum
18089,32,1,12,1,0,1,0,0,1,0,33,35,33,3,4,1,47,3,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,4,11,106,Layak Minum
18090,32,1,12,1,0,1,1,0,1,0,33,35,33,2,2,1,60,3,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,4,11,70,Layak Minum
18091,32,1,12,1,1,1,1,0,1,0,33,35,33,4,1,2,92,3,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,4,11,200,Layak Minum
18092,32,1,12,1,0,1,0,0,1,0,33,35,33,3,4,2,43,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,3,11,171,Layak Minum
18093,32,1,12,1,1,1,1,1,1,0,34,35,33,3,4,1,53,3,2,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,1,1,4,11,77,Layak Minum
18094,32,1,12,1,0,1,1,1,1,0,33,35,33,2,2,1,43,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,4,11,81,Layak Minum
18095,32,1,12,1,0,1,0,1,0,0,33,35,33,1,2,1,45,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,1,2,11,31,Layak Minum
18096,32,1,12,1,0,1,1,0,1,1,33,35,33,3,5,1,37,3,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,5,11,206,Layak Minum
18097,32,1,16,1,0,1,1,1,1,0,33,35,33,2,2,1,36,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,1,3,12,50,Layak Minum
18098,32,1,12,1,0,1,1,0,1,0,33,35,33,3,4,1,56,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,3,11,100,Layak Minum
18099,32,1,12,1,0,1,1,1,1,0,33,35,33,2,4,2,56,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,3,11,48,Layak Minum
18100,32,1,12,0,0,1,1,1,0,0,34,35,33,2,2,1,38,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,1,1,11,30,Layak Minum
18101,32,1,12,0,0,1,0,0,0,0,33,35,33,1,2,1,30,2,1,1,1,0,NA,1,1,0,0,0,0,0,2,NA,0,0,1,1,11,9,Layak Minum
18102,32,1,12,1,0,1,1,1,1,0,33,35,33,3,5,1,49,2,1,1,1,0,NA,1,0,0,0,1,0,0,1,1,0,0,4,5,11,104,Layak Minum
18103,32,1,12,1,0,1,0,0,0,0,34,35,33,4,1,2,62,3,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,1,11,150,Layak Minum
18104,32,1,12,1,0,1,1,0,0,0,33,35,33,4,1,2,63,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,11,130,Layak Minum
18105,32,1,12,1,1,1,1,0,1,1,33,35,33,4,5,1,56,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,300,Layak Minum
18106,32,1,12,1,1,1,1,0,0,1,33,35,33,4,2,1,70,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,5,11,120,Layak Minum
18109,32,1,12,1,0,1,1,0,1,0,33,35,33,2,1,2,55,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,100,Layak Minum
18114,32,1,16,1,1,1,1,0,1,1,33,35,33,3,5,1,26,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,5,12,206,Layak Minum
18116,32,1,12,1,0,1,1,1,1,1,33,35,33,6,5,1,51,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,180,Layak Minum
18117,32,1,12,1,0,1,1,0,1,1,33,35,33,4,5,2,54,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,5,11,200,Layak Minum
18118,32,1,12,1,0,1,1,1,1,1,33,35,33,6,4,1,43,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,5,11,210,Layak Minum
18120,32,1,12,1,1,1,1,1,1,1,33,35,33,3,4,1,54,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,5,11,125,Layak Minum
18126,32,1,31,1,0,1,1,0,1,0,33,35,33,3,4,1,46,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,31,150,Layak Minum
18128,32,1,12,1,0,1,1,0,0,0,33,35,32,2,4,1,57,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,3,11,70,Layak Minum
18129,32,1,12,1,1,1,1,1,1,0,33,34,32,2,4,1,47,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,3,11,40,Layak Minum
18131,32,1,12,1,1,1,1,0,0,1,33,34,33,5,1,1,68,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,5,11,217,Layak Minum
18134,32,1,12,1,0,1,1,0,1,0,33,34,32,2,2,1,40,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,3,11,50,Layak Minum
18136,32,1,12,1,0,1,1,1,1,0,33,35,33,4,2,1,40,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,4,11,140,Layak Minum
18137,32,1,12,1,0,1,1,0,0,0,33,34,32,1,1,2,62,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,2,11,30,Layak Minum
18138,32,1,12,1,0,1,1,0,1,0,33,34,32,2,4,1,39,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,3,11,40,Layak Minum
18140,32,1,12,1,0,1,1,0,1,0,33,35,32,1,2,1,28,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,3,11,20,Layak Minum
18141,32,1,12,1,0,1,0,0,1,0,33,34,32,1,5,1,25,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,2,11,30,Layak Minum
18142,32,1,12,1,0,1,1,1,1,0,33,34,32,2,2,1,42,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,4,11,80,Layak Minum
18143,32,1,12,1,0,1,1,1,1,1,33,35,33,2,4,1,29,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,5,11,60,Layak Minum
18144,32,1,12,1,0,1,1,0,1,0,33,34,32,2,2,1,43,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,4,11,45,Layak Minum
18145,32,1,12,1,0,1,0,0,1,0,33,34,32,1,1,1,38,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,2,11,24,Layak Minum
18146,32,1,12,1,1,1,1,0,1,0,33,35,32,2,4,1,59,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,4,11,83,Layak Minum
18147,32,1,12,1,0,1,1,0,0,0,33,34,32,2,1,2,39,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,3,11,40,Layak Minum
18148,32,1,12,1,1,1,1,0,1,0,33,34,32,2,2,1,36,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,4,11,50,Layak Minum
18149,32,1,12,1,1,1,1,0,1,0,33,34,33,2,5,1,38,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,4,11,70,Layak Minum
18150,32,1,12,1,0,1,0,1,1,0,33,35,33,1,2,1,25,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,3,11,24,Layak Minum
18154,32,1,12,1,1,1,1,0,0,0,33,35,33,1,3,2,50,2,1,1,1,0,2,0,0,0,0,0,0,0,3,NA,0,0,0,2,11,12,Layak Minum
18155,32,1,12,1,0,1,1,0,1,0,33,35,32,1,4,1,44,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,4,11,36,Layak Minum
18156,32,1,12,1,0,1,1,1,1,0,33,35,33,2,4,1,40,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,11,40,Layak Minum
18157,32,1,12,1,1,1,1,0,1,1,33,34,32,2,4,1,43,2,3,NA,NA,NA,2,0,0,0,0,0,0,0,3,NA,0,1,0,4,11,25,Layak Minum
18159,32,1,12,1,1,1,1,1,1,1,33,34,32,2,4,1,48,3,2,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,3,11,53,Layak Minum
18160,32,1,12,1,0,1,0,0,1,0,33,35,32,1,2,1,22,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,3,11,24,Layak Minum
18161,32,1,12,1,0,0,0,0,0,0,33,35,32,1,5,2,20,95,1,1,1,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,1,11,12,Layak Minum
18163,32,1,12,1,0,1,0,0,0,0,33,35,32,1,2,1,22,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,2,11,12,Layak Minum
18165,32,1,12,1,0,1,1,1,1,0,33,35,33,1,2,1,42,2,1,1,1,0,2,0,0,0,0,0,0,0,3,NA,0,0,1,3,11,18,Layak Minum
18166,32,1,12,1,0,1,0,0,0,0,33,34,33,1,1,1,40,2,3,NA,NA,NA,2,0,0,0,0,0,0,0,2,NA,0,0,1,1,11,15,Layak Minum
18167,32,1,12,1,0,1,1,0,1,0,33,35,33,2,4,1,25,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,5,11,100,Layak Minum
18168,32,1,12,1,0,1,0,0,0,0,33,35,32,1,1,1,20,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,11,21,Layak Minum
18170,32,1,12,1,0,1,1,0,0,0,33,35,33,1,1,2,49,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2,11,15,Layak Minum
18172,32,1,12,1,0,1,1,1,1,0,33,35,32,1,2,1,48,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,3,11,25,Layak Minum
18174,32,1,17,1,0,1,1,0,1,0,33,34,32,2,2,1,48,2,1,1,1,0,1,1,1,0,0,0,0,0,3,NA,0,0,4,2,21,24,Layak Minum
18175,32,1,12,1,0,1,1,1,1,0,33,35,32,2,4,1,45,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,4,4,11,78,Layak Minum
18180,32,1,12,1,0,1,1,0,1,1,33,35,33,3,4,1,49,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,5,11,150,Layak Minum
18181,32,1,12,1,0,1,1,1,1,1,33,35,33,2,2,1,28,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,4,5,11,48,Layak Minum
18182,32,1,12,1,0,1,0,0,1,0,33,34,32,1,2,2,50,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,3,11,21,Layak Minum
18184,32,1,17,1,0,0,0,0,0,0,33,35,33,1,1,1,23,95,1,1,1,0,1,0,0,0,0,0,0,0,NA,NA,1,0,0,1,21,12,Layak Minum
18185,32,1,12,1,0,1,0,0,0,0,33,35,33,1,3,1,29,95,1,1,1,0,1,0,0,0,0,0,0,0,NA,NA,0,0,1,2,11,15,Layak Minum
18186,32,1,12,1,0,1,1,1,1,1,33,35,35,3,4,1,36,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,11,112,Layak Minum
18187,32,1,12,1,0,1,0,0,1,0,33,34,32,1,2,1,30,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,11,24,Layak Minum
18191,32,1,12,1,0,1,1,0,1,0,33,35,32,1,2,1,36,2,1,1,1,0,2,1,1,0,0,0,0,0,3,NA,0,0,1,3,11,15,Layak Minum
18192,32,1,12,1,0,1,1,1,1,0,33,35,32,1,2,1,28,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,11,21,Layak Minum
18193,32,1,12,1,0,1,1,0,0,0,33,35,33,1,2,1,23,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,4,2,11,24,Layak Minum
18196,32,1,17,1,0,1,0,0,1,0,35,35,32,1,2,1,44,2,3,NA,NA,NA,3,0,0,0,0,0,0,0,1,1,0,0,4,1,21,30,Layak Minum
18198,32,1,12,1,1,1,1,1,1,1,33,35,33,2,2,1,44,2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,5,11,72,Layak Minum
18200,32,1,12,1,1,1,1,0,1,1,33,35,33,2,4,1,60,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,5,11,85,Layak Minum
18201,32,1,12,1,0,1,1,0,1,1,33,35,33,3,4,1,50,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,160,Layak Minum
18202,32,1,12,1,0,1,1,0,1,0,33,35,33,2,5,1,39,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,11,18,Layak Minum
18203,32,1,12,1,0,1,1,0,1,0,33,35,33,2,2,1,61,2,1,1,1,0,1,0,0,0,0,0,0,0,2,NA,0,0,0,4,11,106,Layak Minum
18204,32,1,12,1,0,1,1,1,1,0,33,35,33,2,2,1,49,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,4,5,11,60,Layak Minum
18205,32,1,12,1,0,1,1,1,1,1,33,35,33,3,2,1,45,2,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,5,11,60,Layak Minum
18206,32,1,12,1,1,1,1,1,1,1,33,34,35,2,2,1,35,2,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,5,11,60,Layak Minum
18207,32,1,12,1,1,1,1,0,1,0,33,34,33,3,4,1,59,2,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,4,11,52,Layak Minum
18208,32,1,12,1,1,1,1,0,1,1,33,35,33,3,1,1,37,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,5,11,76,Layak Minum
18209,32,1,12,1,1,1,1,1,1,1,33,35,34,3,2,1,42,3,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,5,11,100,Layak Minum
18212,32,1,12,1,0,1,0,0,1,1,33,35,33,1,1,1,42,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,11,60,Layak Minum
18215,32,1,12,1,1,1,1,0,1,0,33,35,33,1,2,1,44,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,11,60,Layak Minum
18217,32,1,12,1,0,1,1,0,1,1,33,35,33,3,1,1,28,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,11,200,Layak Minum
18218,32,1,12,1,1,1,1,1,1,1,33,35,33,2,4,1,39,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,11,120,Layak Minum
18220,32,1,12,1,1,1,1,1,1,0,33,35,33,2,4,1,41,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,4,11,50,Layak Minum
18223,32,1,12,1,0,1,0,0,1,0,33,35,33,3,4,1,55,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,11,60,Layak Minum
18224,32,1,12,1,0,1,1,0,1,0,33,35,32,2,4,1,59,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,11,40,Layak Minum
18227,32,1,12,1,0,1,1,0,1,0,33,34,32,2,3,2,62,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,3,11,50,Layak Minum
18231,32,1,12,1,0,1,1,1,1,0,33,35,32,2,4,1,25,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,18,Layak Minum
18233,32,1,12,1,1,1,1,1,1,0,33,35,33,2,4,1,45,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,11,63,Layak Minum
18235,32,1,12,1,0,1,1,0,1,0,33,34,32,1,2,1,62,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,2,11,60,Layak Minum
18236,32,1,12,1,0,0,1,0,1,0,33,34,33,3,4,1,34,2,1,1,1,0,2,1,1,0,0,0,0,0,3,NA,0,0,1,2,11,50,Layak Minum
18237,32,1,17,1,0,1,0,1,0,0,35,34,32,2,4,2,50,2,1,1,1,0,3,0,0,0,0,0,0,0,3,NA,0,0,0,1,21,15,Layak Minum
18238,32,1,12,1,0,1,1,1,1,1,33,35,33,5,4,1,52,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,5,11,120,Layak Minum
18239,32,1,12,1,0,1,1,1,0,0,35,34,32,1,4,1,38,2,3,NA,NA,NA,3,0,0,0,0,0,0,0,1,1,0,0,1,2,11,15,Layak Minum
18241,32,1,12,1,1,1,1,1,1,0,33,35,33,2,4,1,48,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,5,11,50,Layak Minum
18243,32,1,12,1,0,1,1,1,1,0,33,35,32,2,2,1,31,2,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,4,11,48,Layak Minum
18244,32,1,12,1,0,1,1,0,1,0,33,34,33,2,2,1,27,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,11,50,Layak Minum
18245,32,1,12,1,0,1,1,1,1,0,33,32,33,3,4,1,41,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,121,Layak Minum
18246,32,1,12,1,1,1,1,1,1,0,33,35,35,3,4,1,33,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,86,Layak Minum
18247,32,1,12,1,1,1,1,0,1,1,33,35,33,2,4,1,59,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,100,Layak Minum
18249,32,1,12,1,0,1,1,1,1,1,33,35,33,5,4,1,58,2,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,5,11,280,Layak Minum
18252,32,1,12,1,1,1,1,1,1,0,33,35,33,2,2,1,41,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,120,Layak Minum
18255,32,1,12,1,0,1,1,1,1,1,33,35,33,3,4,1,57,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,11,140,Layak Minum
18256,32,1,12,1,0,1,1,0,1,0,33,35,33,3,4,1,54,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,11,80,Layak Minum
18257,32,1,12,1,1,1,1,0,1,0,33,35,33,2,4,1,66,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,99,Layak Minum
18258,32,1,12,1,1,1,1,1,1,1,33,35,33,2,2,1,59,3,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,5,11,111,Layak Minum
18260,32,1,12,1,1,1,1,1,1,1,33,35,33,3,4,1,59,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,11,100,Layak Minum
18261,32,1,12,1,0,1,1,0,0,0,33,35,33,2,3,2,57,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,11,54,Layak Minum
18262,32,1,12,1,0,1,1,1,1,1,33,35,33,4,4,1,54,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,11,180,Layak Minum
18264,32,1,12,1,0,1,1,0,1,0,33,35,33,3,4,1,63,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,5,11,100,Layak Minum
18265,32,1,12,1,1,1,1,1,1,1,33,35,33,2,4,1,48,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,5,11,120,Layak Minum
18266,32,1,12,1,1,1,1,0,1,0,33,35,33,4,2,2,67,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,11,80,Layak Minum
